RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2018,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2019,% of increase-3BHK
2874,Wilkinson County,GA,,13,319,2436,,,,,,,,,,,,,,,,,,,,,,,,,55290,56537,57313,59006,60305,61460,62119,62520,63180,63558,63508,62598,62091,61880,61781,61695,61691,62211,62550,63227,63877,65064,65547,66125,66429,67211,68068,68531,69347,69876,70992,71382,71962,72248,72094,71978,72025,72822,73138,72696,72192,71671,71143,70903,70994,71435,71564,71676,71691,71617,71635,71985,72323,72797,73383,73621,73574,73441,73990,74353,74659,74374,74125,73759,73812,73961,74261,74791,74853,75132,75076,74868,74932,75101,75794,75905,75771,75659,75977,76523,77284,77635,77940,78014,77703,77055,76428,76506,76555,76741,76842,77851,78857,79815,80416,81429,82248,82686,82312,82247,82831,83415,84516,85077,86094,85906,85746,85182,85457,85573,86071,85731,85750,85699,86261,86575,86864,86555,86191,85398,84737,84089,84049,84152,83897,83347,82054,80919,79758,79187,78746,78340,77720,76618,75621,74950,74631,74188,73875,73489,72972,72062,71808,71646,71920,71712,71760,71648,71509,70981,70396,69314,68209,67291,66930,66526,65929,65472,65306,65264,64951,64530,64145,64127,64148,63944,63635,63300,63143,63024,63123,63363,63456,63671,63695,64009,63953,64138,64201,64788,65288,65814,66077,66315,66701,67075,67498,67767,68376,69047,69919,70682,71652,72280,72929,73037,73377,73539,73865,74068,74160,74628,75371,76141,76598,77006,77520,77968,78261,78472,78876,79177,79002,79258,79886,80982,81308,81565,81621,82142,82371,82867,82896,83005,83157,83540,83907,84703,85321,86238,86561,87515,87836,88205,88146,88562,89174,89881,90324,90813,91382,92239,92483,92770,93014,93603,93916,94199,94388,92417.66667,94496,94658,95316,95973,96592,97235,98096,98842,99408,99788,99614,99144,97430.16667,5.14%
570,Irwin County,GA,,13,155,2437,43525,43357,43683,44115,44931,45370,45797,46050,46600,46620,46732,46696,46900,47135,47241,47223,47245,47477,47607,47627,47926,48318,48327,47521,46190,45282,44721,44455,44221,44318,44595,44960,45250,46307,47293,48162,48383,48817,49308,49854,50215,50476,50773,51211,51765,52194,52352,52500,52869,52958,53130,53168,53706,54421,55092,55744,55425,55056,54645,55212,55959,56900,57389,57836,57908,58368,58408,58875,59055,59504,59498,59650,60090,60419,60413,60497,60653,60542,60128,59583,59721,59602,59669,59456,59538,59724,59896,60129,60372,60827,61217,61502,61711,61908,62044,62108,62156,62484,62998,63485,63808,63961,64238,64391,64502,64927,65202,65717,66016,66694,67344,67890,68137,68220,68111,68222,68460,68788,68982,69114,69438,69826,70224,70349,70824,71408,72184,72611,72962,73126,73417,73668,74042,74096,73914,73653,73529,73400,73332,73233,73252,73191,73322,73554,73772,73776,73601,73392,73104,72935,72711,72704,72567,72325,71799,71249,70750,70300,69956,69588,69114,68686,68357,68142,67835,67518,67558,67718,67923,67831,67546,67214,66861,66530,66314,66113,65894,65682,65702,65686,65425,65021,64688,64499,64224,63902,63732,63642,63596,63280,63147,63099,63240,63452,63665,63924,64053,64184,64320,64412,64608,64889,65265,65720,66232,66713,67169,67522,67642,67735,67994,68522,69105,69479,69892,70310,70858,71412,71949,72373,72755,73043,73330,73508,73752,74161,74665,75255,75803,76272,76529,76865,77195,77591,78179,78711,79342,80045,80846,81713,82095,82624,83213,84028,84594,85035,85351,86049,86429,86731,86845,87506,88304,89012,89810,90540,91456,92110,92996,93565,94269,94829,95645,96196,96866,97462,98185,98728,99241,99521,99697,99926,100105,98033.41667,100448,100687,101107,101329,101572,101727,102044,102551,103018,103476,103305,102982,102020.5,3.91%
1748,Hancock County,GA,Milledgeville,13,141,2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73320,73455,72801,71981,71967,72092,71927,70757,70576,70923,71874,72696,72480,70759,68821,68081,67290,65580,64229,64837,66137,67544,68179,68915,69002,69199,69545,69584,69331,68858,68889,68840,68875,68813,68867,68112,67211,66222,65947,65144,64171,63351,62747,62204,61385,60634,59980,59591,59478,59444,59093,58650,58008,57637,57193,56794,56303,55764,55336,54900,54688,54345,54024,53723,53588,53381,52955,52384,51737,51201,50159,49399,48723,48634,48682,48575,48575,48533,48636,48860,48803,48978,48985,49162,49318,49524,49867,50127,50346,50747,51077,51466,51837,52196,52567,52719,52812,53075,53456,53996,54289,54547,54717,54905,54895,54976,54967,54910,54856,55080,55584,55993,56327,56714,57336,57689,57770,57554,57802,58283,59028,59657,60117,60539,60831,61256,61161,61100,60812,60868,61052,60683,60380,60022,60349,60550,60818,60867,60726,60403,60382,60536,60751,61517,62258,63013,63209,63610,64014,64409,65103,65640,66148,65900,65894,64226.25,65815,66256,66787,66843,67030,67251,67885,68173,68002,67636,66888,66054,67051.66667,4.21%
2051,Terrell County,GA,Albany,13,273,2453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40914,41561,41876,42902,43913,45113,45785,45710,45449,44854,44732,44498,44006,43850,43479,43655,43468,43846,44329,44735,44966,45094,45495,45609,46418,47051,47733,47752,47406,47204,47275,47665,47890,47874,47963,48062,48116,47978,47865,47932,47962,48212,48409,48641,48910,49308,49505,49458,49288,49318,49383,49528,49531,49599,49460,49584,49703,49882,49939,49934,49907,49631,49651,49714,49998,50070,50180,50481,50735,50932,50844,50596,50397,50413,50766,51149,51547,51759,52025,52288,52609,52731,52801,52920,53064,53312,53561,53850,54276,54531,54794,54835,54834,54904,54955,55097,55185,55156,54978,54744,54512,54608,54488,54610,54494,54613,54668,54792,54912,54722,54476,54258,54097,53910,53683,53479,53334,53059,53074,53061,53109,52838,52516,52162,51689,51095,50728,50532,50611,50391,49575,48638,47874,47744,47598,47270,47018,46664,46529,46309,46205,45990,45671,45357,45058,44698,44342,43979,43789,43613,43332,43108,42921,42929,42831,42753,42601,42485,42295,42157,42111,42182,42228,42289,42308,42507,42706,43020,43266,43528,43748,43899,44109,44304,44585,44862,45090,45418,45688,46015,46194,46385,46586,46858,47089,47165,47241,47372,47671,47940,48284,48592,48978,49176,49468,49613,49868,49951,49973,49931,49966,50271,50518,50831,50999,51040,51029,50925,51069,50937,50965,50990,51253,51611,51999,52430,52777,53132,53431,53597,53707,53759,53928,54109,54447,54706,55165,55738,56327,56937,57393,57922,58187,58357,58291,58263,58306,58519,57450.41667,58895,59361,59896,60093,60354,60370,60660,60672,60891,60902,60490,60068,60221,4.60%
1490,Wilcox County,GA,,13,315,2459,42586,43053,44175,45106,45760,46406,46978,47490,48513,48771,48769,48414,49059,49654,50117,50104,50022,50232,50693,51310,51265,51207,51507,52484,53381,53618,52610,51744,51058,51145,50273,49272,48345,48500,49365,50628,51347,52193,52907,54267,54985,54978,55274,55752,55964,54751,53502,52529,51769,50607,50192,50242,50534,50499,50429,51022,51226,51701,52100,52815,53321,53234,53136,53105,53083,53223,53281,53545,53857,54464,54535,54384,53621,53979,54384,55388,55357,55364,55216,55624,55926,55887,55661,55521,55780,56117,56165,55989,55856,55403,55425,55228,55809,56347,57015,57343,57415,57477,57670,58005,58382,59028,59270,59541,59823,60386,60733,60442,59669,58605,57363,56415,56016,56109,56448,56776,57033,57420,57644,57944,58028,58195,58514,58792,59238,59573,60047,60085,60409,60279,60041,59244,58622,58535,58896,59132,59695,59971,60774,60883,60980,60626,61047,61526,62048,62135,62123,62316,62780,63790,63976,63575,62667,62480,62399,61989,61461,60386,59792,59366,59332,58861,58079,57316,56947,57199,57424,57309,56538,55776,55204,54710,54277,53583,53187,52541,51921,51776,51397,51289,50442,50150,49894,49938,49906,49554,49234,48980,49094,49142,49205,49337,49657,50115,50558,50473,50333,50359,50566,50655,50518,50437,50518,50583,50942,51388,51933,52226,52320,52619,52754,53133,53268,53501,53186,52813,52729,52898,53231,53261,53431,53595,53952,54857,55860,57119,57926,58714,59190,59529,59269,59017,58928,59187,59341,59677,59719,60172,60135,61125,61456,61942,62090,62538,63397,63878,64398,64636,65555,65359,65177,64471,64826,65219,65553,66029,66303,66635,66988,66832,66455,65536,65142,64977,65500,66069,66706,66378,65748,64952,64638,64834,64806,65440.5,64985,64783,65154,65948,66814,67305,67224,67229,67214,67161,66695,66065,66381.41667,1.42%
2969,Montgomery County,GA,Vidalia,13,209,2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102466,102732,102900,103009,102787,103084,103458,104087,104799,104424,102973,101293,101419,103418,106441,110070,111345,111387,109686,110326,109915,109234,106960,105379,105345,104465,102280,97883,94012,91497,89996,90080,90479,91633,93182,95464,98344,99763,99392,97768,96946,97284,98549,99357,99375,99290,98587,99056,98523,99092,99384,100254,102080,104133,105895,106692,107034,108144,109321,110066,109803,109938,110001,112002,114117,116516,117695,117743,118327,119190,120162,120645,122041,123426,124662,124994,125458,126461,127449,128817,130237,131138,131978,132185,132088,132292,132735,133285,133454,133735,134170,134751,135217,136016,136729,137559,137582,136814,135968,135176,135083,134733,133715,132180,130645,131061,131213,131099,129370,128339,127294,127024,126156,124990,123379,121907,120653,117978,115779,113854,113747,113308,113030,112439,112010,111479,111305,110802,110196,109600,109302,108873,107825,106774,105943,105601,105260,104721,104266,103876,103621,103412,103341,103381,103368,103068,103074,103110,103280,103425,103934,104546,105168,105785,106647,107246,107698,107912,108495,109083,109854,110369,110973,111538,111838,112033,112587,113391,113989,114256,114758,115278,115926,116319,117058,117542,118204,118889,119823,120676,121223,121551,122198,122929,123575,123712,124059,124705,125793,126707,127452,128136,128600,128996,129428,130109,131008,131395,131916,131829,132206,132574,133600,134524,135272,135854,136628,137532,138590,139594,140939,142026,143140,144351,145950,147154,147761,148392,149124,149860,150146,150376,150942,151267,152024,148945.5833,152513,153652,154177,154552,154390,154802,155166,156032,156385,156988,156551,156529,155144.75,4.00%
1446,Twiggs County,GA,Macon-Bibb County,13,289,2482,,,,,,,,,,,,,,,,,,,,,,,,,43866,44780,45543,47035,48013,48068,47396,46411,45740,45526,45924,46432,47506,48770,50564,51783,52580,52822,53200,53976,55655,57669,58681,58799,57904,56654,55807,56093,56908,57291,56594,56170,55245,54419,53588,53529,54202,54508,53903,53240,53056,53447,53083,52253,51111,49861,48707,48178,48304,48966,49055,48864,48223,47651,47550,47977,48624,48796,48536,48309,48022,47674,47556,47434,47485,47533,47841,48014,48052,48046,48395,49235,50147,50932,51112,51428,51657,52161,52480,52889,53230,53400,53183,52821,52468,52841,53627,54458,54709,54758,55120,55708,56109,56310,56455,56713,56476,56364,56486,56958,57451,57743,58203,58488,58712,59045,59329,59610,59640,59519,59451,59261,59406,59532,59760,59925,59938,60124,60127,60004,59544,58703,58127,57497,57153,56843,56613,56316,56064,56109,56248,56206,55834,55566,55061,54623,54124,53784,53485,52984,52416,51891,51755,51922,52110,52101,51844,51506,51268,51037,50937,50787,50621,50304,50007,49545,48984,48426,48086,47694,47466,47280,47376,47341,47230,46734,46111,45464,45089,44873,44792,44762,44650,44608,44841,45333,45765,46099,46375,46851,47191,47546,47597,47781,47955,48326,48725,49041,49330,49705,50195,50722,51045,51186,51200,51119,51075,51208,51459,51753,52613,53497,54401,54616,54784,54855,54933,54888,54814,54707,54768,54826,54906,54846,54814,54527,54791,55255,56093,56637,56972,57152,57420,57853,58400,58674,58943,58774,58719,58589,58419,58154,58053,58553,59087,59353,59576,59870,60561,61134,61664,61820,61902,61771,61847,62275,62690,63178,63332,61837,63831,64246,64778,65103,65103,65200,65310,65752,66333,66791,66964,66675,65507.16667,5.60%
1444,Turner County,GA,,13,287,2488,39442,39794,39866,40096,40478,41080,41054,41098,41171,41361,41553,41598,41595,41714,41910,42224,42338,42358,42575,42930,43300,43541,44012,44786,45770,46454,46683,46978,47767,48985,49483,50259,51291,52946,54068,54994,56293,57524,58629,58923,59323,59186,59607,59215,59941,60428,61634,62303,63308,64035,64641,64874,65424,66034,66653,67003,67296,67582,67975,68296,68482,68880,69098,69437,69611,69838,70198,70564,70956,71001,70700,70366,69962,69985,70481,71262,71737,71984,72029,72271,72158,72033,71730,71683,71650,71631,71593,71527,71649,71739,71972,72149,72394,72779,73128,73541,73664,73814,74281,74652,75042,74967,75145,75372,75545,76545,76792,76991,76442,76857,77511,78158,78445,78952,79748,80750,81347,81571,82115,82530,83266,83543,84201,84898,85772,86463,86900,87204,87632,88184,89002,89657,89816,89640,89519,89541,89570,89602,89758,89729,89518,89526,89423,88889,88198,87601,88509,88812,89035,88286,87962,87721,87157,86405,85764,85299,84185,83306,82276,81945,81141,80489,79778,79148,78432,77850,77569,77444,77246,76842,76392,76121,75746,75356,75010,74510,74020,73369,73021,72700,72136,71597,70986,70505,70055,69689,69555,69483,69404,69362,69322,69309,69258,69224,69208,69286,69293,69929,70447,71104,71363,71687,72057,72438,72997,73589,73869,74154,74353,74814,75314,75928,76526,76889,77177,77651,78233,78799,79326,79695,80063,80350,80667,81017,81478,81915,82467,82913,83542,83934,84329,84516,84708,84753,85060,85505,86007,86337,86659,87180,87773,88334,88628,88903,89179,89395,89523,89790,90192,90324,90245,90306,90590,90816,90785,90991,91150,91600,92266,93102,93776,94146,94446,94978,95529,96148,96622,97115,97590,98176,98768,99538,100020,96923,100472,100845,101233,101731,102172,102759,103371,103969,104415,104592,104032,103181,102731,5.65%
1420,Taylor County,GA,,13,269,2489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48053,47918,48084,48514,49054,50042,50662,51584,52477,53875,54965,55903,56389,56031,55296,54706,55678,57120,58723,60230,62056,63442,64959,65803,66724,67792,68984,70730,72045,72701,73198,73318,74515,75311,75652,74706,74010,74097,74911,76099,76919,78036,78590,79418,79902,80590,81317,82042,82676,83157,83636,84045,84260,84076,83799,83697,84171,84831,85117,84946,84498,84406,84399,84707,84910,85748,86103,85905,84350,82398,81165,80742,81358,82133,83303,84160,84724,84726,84984,85245,86228,87019,88090,88452,89247,89775,90699,90895,91042,90925,91674,92694,93704,94201,94366,94014,93562,92470,92293,92044,92383,92171,91986,91895,91801,91971,91912,92008,91843,91490,91377,91378,91820,92013,91946,92031,92076,92009,91656,91060,90507,89940,89488,89101,88640,87857,87122,85969,85153,84081,83467,83111,82747,82998,82973,82980,82207,81578,81101,80634,80031,79433,79075,78692,78473,78133,77685,77198,76514,75945,75334,74996,74489,74493,74396,74560,74378,74403,74561,74462,74293,74182,74558,75066,75338,75483,75644,76321,77002,77902,78333,78765,78830,79341,79830,80271,80613,81300,82025,82997,83682,84765,85268,85552,85626,85814,86381,86880,87297,87769,88111,88681,89137,90078,91496,92876,93937,94322,94458,94692,94739,94932,95147,95939,96798,97427,97652,97785,98219,98371,98594,98564,98797,99290,100080,100872,101811,102714,103453,103691,103716,103872,104377,104544,104589,104359,104822,106538,108248,109693,110022,110554,110982,111877,112499,112988,112786,112852,113003,111003.5,113553,113798,114276,114814,115595,116285,116743,116881,117264,117535,117640,117145,115960.75,4.27%
1162,Marion County,GA,Columbus,13,197,2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65525,64583,63852,62600,61929,61702,61000,61282,62169,64005,64817,65145,66112,66783,67262,67135,68044,69030,70208,70428,70710,70839,71098,71350,72131,72539,72755,72734,72320,71277,69080,68279,67957,69081,70185,71409,72115,72372,72702,72559,72338,72599,73006,73998,74598,74776,74654,74529,74740,75070,76031,76772,77480,77821,78646,79147,79239,78696,78820,79154,80414,81753,83281,84726,85559,86437,86508,85598,83958,82886,83594,84693,85930,86602,87390,87805,88236,88876,89431,89666,89309,89376,89636,90150,90487,90900,91614,92483,93338,93631,94067,94129,94469,94525,94295,93990,93306,93211,93191,93647,94247,94922,95580,95781,95735,95742,95630,95568,94960,94796,94138,93783,93221,93118,92549,92087,91560,91238,90308,89945,89355,89050,87714,86592,85957,85228,84498,83621,83940,84881,85714,85817,84787,83848,83326,83757,83737,84005,84216,84683,84668,83945,83654,83636,83804,83381,82073,81030,80803,80698,81441,81139,81574,81165,80939,81106,80988,81226,81716,82827,83771,84555,83976,83235,82138,82431,83225,83533,83350,83414,83982,84430,84407,83846,84299,84729,85886,85685,85293,84598,84854,85258,85704,85822,85780,85972,86231,86359,86197,86585,86778,87084,86866,87401,87194,86395,85458,85728,87050,88632,89508,89596,89847,89702,89883,89487,89598,90117,90775,91073,90593,90243,90145,90484,90353,90368,90255,90722,91437,92358,92609,92854,94070,96040,97384,97776,97854,97947,97314,97194,97793,98500,99033,98893,97483.16667,99528,99929,100709,100401,100047,99864,100592,101072,101565,101963,102222,102073,100830.4167,3.32%
2539,Seminole County,GA,,13,253,2505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74662,74730,75058,75231,75296,75077,74152,73090,72194,71460,71047,71065,71246,70808,70079,70084,70944,71670,72349,71991,71418,71048,71759,72473,72964,73361,73796,74209,74276,74380,74380,74742,75020,75319,75386,75403,75332,75266,75334,75582,75671,76041,76301,76656,76735,77204,77883,78571,79127,79461,79911,80087,80510,80680,80764,80659,80425,80289,80054,80213,80354,80485,80741,81036,81492,81735,82320,82841,83309,83590,83618,83811,83984,84683,85397,86037,86414,86610,86838,87160,87729,88352,88795,88954,89338,89860,90628,91178,91786,91956,92031,91973,92366,92553,93012,93640,94356,95182,95413,96082,96239,96577,96724,97282,97745,97753,97507,97708,98125,98542,98826,99002,98778,98103,98133,98248,98477,97793,97416,96758,96190,95315,94483,93815,93291,93191,93075,92838,92322,91678,90650,89325,88154,87422,87006,86339,85877,85401,85132,84674,84649,85006,85537,85583,85137,84753,84312,83875,83448,82951,82391,81415,80713,80374,80290,80001,79679,79353,79363,80023,80573,80726,80320,80046,80096,80047,80065,80028,80302,80624,80507,80231,79960,80495,80957,81623,82027,82687,83122,83596,83944,84747,85559,86182,86405,86893,87470,88001,88138,88474,88706,89143,89269,89628,89937,90452,91509,92630,93753,94340,94818,95333,95658,95751,95991,96211,96616,96835,97122,97545,98217,99239,100305,101209,101706,102012,102022,102014,102030,101436,100643,99748,99694,100207,100835,101455,101800,102341,103138,103713,104244,104545,105153,105765,106472,107471,108397,109096,109316,109541,109945,110294,110677,111119,108603.8333,111220,111433,111526,112432,113159,113715,114154,114452,114887,114936,114624,114066,113383.6667,4.22%
2132,Atkinson County,GA,,13,3,2537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61795,63062,63881,65258,64885,64257,63556,63722,64063,64529,64509,63907,62995,62538,62558,63014,63513,63845,63917,64551,65258,66012,66433,66356,66735,66684,67590,67515,68541,68473,68448,67275,66063,64485,62920,62138,63095,64565,65724,66052,65310,64725,63918,64171,65034,65763,66664,67366,68288,69363,70106,71037,72157,73694,75073,75617,75379,75215,76151,77153,78413,78534,78647,78602,78758,79379,79626,79967,81160,82671,84007,83870,83604,83678,84307,85025,85440,85523,85530,85553,85641,85649,85699,85895,85613,85347,85054,85393,85763,85982,86358,86274,86093,85665,85501,85818,85628,85294,84428,84110,83851,83710,83386,83069,82203,81367,80331,79707,78988,78746,78028,77040,75891,75268,76060,76669,77428,77208,77099,76962,76701,76250,75692,75320,74961,74565,73894,73081,72188,71340,70771,70570,70415,70072,69573,69060,68990,69215,69528,70033,70220,70555,70596,70714,70729,70602,70634,70726,71243,71632,72065,72353,72704,73205,73711,74336,74768,75215,75646,76163,76796,77412,78047,78535,78994,79614,80180,80656,80866,81333,81924,82676,83447,84422,85119,85666,85928,86688,87287,88031,88237,88500,88702,88928,89246,89738,90565,91367,91717,91892,92057,92554,93052,93298,93362,93483,94078,94942,95735,96359,96701,97679,98656,99810,100569,101075,101645,102191,103123,103654,104293,104871,106088,107296,108346,109414,110199,110771,110925,111290,111886,112588,108997.25,113233,113987,114904,115673,116420,117209,118038,118529,118707,118993,119017,118922,116969.3333,6.82%
1815,Jenkins County,GA,,13,165,2541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61885,61624,60963,60167,59316,58868,58548,58337,58097,57735,57525,57342,57136,56697,56285,56007,55706,55469,54781,54261,53740,53589,53265,52957,52484,52235,52015,51673,51449,51236,51322,51230,51237,51122,51079,51139,51235,51359,51487,51775,52142,52465,52981,53407,53853,54043,54395,54586,54844,55078,55373,55690,56153,56715,57264,57630,57941,58383,58746,59127,59391,59705,59873,60229,60448,60921,61223,61674,62076,62454,62851,63238,63661,64032,64403,64922,65571,66055,66319,66445,66670,66803,66932,67107,67402,67812,68361,68148,67741,66964,66799,66791,66975,67281,67759,68285,69071,69555,70076,70669,71331,71975,72269,72604,72864,73166,73097,72831,72725,72963,73756,74299,72823.33333,74769,74982,75485,76152,76697,77339,78031,78867,79321,79528,79429,79506,77508.83333,6.05%
1865,Lincoln County,GA,Augusta-Richmond County,13,181,2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114785,113950,113235,111808,111365,111408,112156,113463,114962,116487,117927,119547,121033,121236,121301,121521,122335,122927,123716,124600,125724,126784,127593,128469,128807,129259,129417,129578,129613,129789,130036,130078,129874,130113,130506,130960,131009,131195,131382,131928,131852,131935,131314,131107,130819,131031,131457,131661,131671,131496,131281,131080,131043,130442,129785,128434,127376,125896,124258,122716,121599,121018,121025,120472,119920,118971,117630,116284,115071,114583,113839,113121,112410,112056,111467,110990,110159,109340,108611,108099,107827,107528,107470,107152,107022,106648,106151,105645,105341,105172,105101,105112,105289,105351,105522,105788,106148,106674,107370,108070,108742,109265,109759,110002,110326,110754,111342,111823,112367,113040,113860,114605,115159,115760,116590,117394,118148,118453,118931,119217,119653,120027,120608,121083,121521,121976,122813,123600,124429,124978,125631,126202,127286,128678,130228,131287,132118,132911,133577,134026,134160,134325,134450,134655,134920,135387,136122,137240,138165,139101,139533,140230,140634,140954,141274,141789,142597,143524,144238,145197,145965,147068,148090,148790,149239,149466,149648,150045,150475,151383,148300.3333,152336,153324,154255,155284,156229,157288,158055,158787,159209,159570,159110,158453,156825,5.44%
2491,Randolph County,GA,,13,243,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,35531,35563,35647,35751,36112,36313,36667,36796,37149,37629,38146,38538,38517,38196,38065,38129,38455,38649,38721,38774,38980,39331,39827,39899,40131,40394,40738,40610,40482,40399,40756,40715,40588,40637,41175,41886,42091,42321,42678,43157,43242,43356,43564,43796,43569,43342,43265,43642,43740,43866,43780,43865,43965,44244,44339,44274,44268,44584,44916,45121,45221,45355,45410,45571,45639,45719,45891,46125,46488,46457,46510,46418,46651,47055,47610,47969,47898,47880,48022,48299,48096,47316,46823,46609,46965,46972,47239,47420,47754,47955,47995,47994,48001,48250,48446,48497,48618,48854,49182,49474,49784,49924,49911,49856,49879,49996,49994,50005,49866,49831,50039,50258,50478,50474,50573,50605,50842,51047,50837,50894,50927,51201,50593,49970,49538,49391,49219,49314,49772,50437,50832,50825,50488,50264,50336,50449,50122,49607,49400,49478,49484,49197,48774,48826,49173,49785,49898,49697,49205,48710,48102,47586,47114,46727,46419,46187,46002,45831,45657,45631,45576,45587,45400,45349,45113,45014,44690,44480,44267,44175,44207,44345,44704,45262,45781,46191,46376,46573,46806,46996,47289,47610,47950,48346,48621,48925,49103,49449,49785,50268,50552,50803,50929,51159,51463,51891,52270,52535,52759,52861,53188,53419,53752,53943,54059,54430,54642,54958,55061,55459,55982,56599,57104,57322,57578,57769,58063,58096,58327,58617,59015,59350,59291,59572,59626,60118,60219,60551,60773,60854,60808,60853,61284,61612,61952,62064,62401,62456,62618,62608,62890,62981,63081,63201,63512,63848,64149,62984.08333,64646,65295,65459,65642,65521,65915,65926,65981,65924,66167,66529,66841,65820.5,4.31%
